data final,curso,Módulo,Aula,progresso_100,progresso_acumulado
2023-08-25,Qualidade e Tecnologias da Carne,9 - Conversão do Músculo em Carne,3 - Tecnologia da Maturação,0.0,26.0
2023-08-28,Qualidade e Tecnologias da Carne,"13 - Higiene, Sistemas de Qualidade (SOP) e Legislação",1 - BPF (Boas Práticas de Fabricação): histórico e conceitos,0.0,26.0
2023-08-28,Qualidade e Tecnologias da Carne,"13 - Higiene, Sistemas de Qualidade (SOP) e Legislação","3 - Documentação: Manual de BPF, POP e PPHO",0.0,26.0
2023-08-28,Qualidade e Tecnologias da Carne,"13 - Higiene, Sistemas de Qualidade (SOP) e Legislação",4 - Programa de Autocontrole - PSO,0.0,26.0
2023-08-28,Qualidade e Tecnologias da Carne,"13 - Higiene, Sistemas de Qualidade (SOP) e Legislação",5 - Programa de Autocontrole - APPCC,0.0,26.0
2023-08-28,Qualidade e Tecnologias da Carne,9 - Conversão do Músculo em Carne,4 - Fatores Ante e Post Mortem que influenciam na qualidade da carne,0.0,26.0
2023-08-29,Qualidade e Tecnologias da Carne,"13 - Higiene, Sistemas de Qualidade (SOP) e Legislação",1 - BPF (Boas Práticas de Fabricação): histórico e conceitos,0.0,26.0
2023-08-29,Qualidade e Tecnologias da Carne,4 - Rastreabilidade,2 - Rastreabilidade e Sistemas,0.0,26.0
2023-08-29,Qualidade e Tecnologias da Carne,9 - Conversão do Músculo em Carne,4 - Fatores Ante e Post Mortem que influenciam na qualidade da carne,0.0,26.0
2023-08-30,Qualidade e Tecnologias da Carne,"13 - Higiene, Sistemas de Qualidade (SOP) e Legislação",2 - BPF (Boas Práticas de Fabricação): itens que as compõem,0.0,26.0
2023-08-30,Qualidade e Tecnologias da Carne,4 - Rastreabilidade,2 - Rastreabilidade e Sistemas,0.0,26.0
2023-08-30,Qualidade e Tecnologias da Carne,9 - Conversão do Músculo em Carne,4 - Fatores Ante e Post Mortem que influenciam na qualidade da carne,0.0,26.0
2023-08-31,Qualidade e Tecnologias da Carne,4 - Rastreabilidade,2 - Rastreabilidade e Sistemas,0.0,26.0
2023-09-01,Qualidade e Tecnologias da Carne,4 - Rastreabilidade,1 - Introdução a Rastreabilidade,0.0,26.0
2023-09-01,Qualidade e Tecnologias da Carne,4 - Rastreabilidade,3 - Rotulagem e legislação na rastreabilidade,0.0,26.0
2023-09-01,Qualidade e Tecnologias da Carne,9 - Conversão do Músculo em Carne,4 - Fatores Ante e Post Mortem que influenciam na qualidade da carne,0.0,26.0
2023-09-01,Qualidade e Tecnologias da Carne,9 - Conversão do Músculo em Carne,7 - Técnicas para Otimização da Maciez da Carne,0.0,26.0
2023-09-04,Qualidade e Tecnologias da Carne,"13 - Higiene, Sistemas de Qualidade (SOP) e Legislação",4 - Programa de Autocontrole - PSO,0.0,26.0
2023-09-04,Qualidade e Tecnologias da Carne,4 - Rastreabilidade,2 - Rastreabilidade e Sistemas,0.0,26.0
2023-09-04,Qualidade e Tecnologias da Carne,4 - Rastreabilidade,3 - Rotulagem e legislação na rastreabilidade,0.0,26.0
2023-09-05,Qualidade e Tecnologias da Carne,"13 - Higiene, Sistemas de Qualidade (SOP) e Legislação",5 - Programa de Autocontrole - APPCC,0.0,26.0
2023-09-05,Qualidade e Tecnologias da Carne,9 - Conversão do Músculo em Carne,1 - Conhecendo o Tecido Muscular,0.0,26.0
2023-09-05,Qualidade e Tecnologias da Carne,9 - Conversão do Músculo em Carne,2 - Estrutura Muscular e Mecanismos de Contração,0.0,26.0
2023-09-05,Qualidade e Tecnologias da Carne,9 - Conversão do Músculo em Carne,5 - Técnicas de Abate,0.0,26.0
2023-09-05,Qualidade e Tecnologias da Carne,9 - Conversão do Músculo em Carne,7 - Técnicas para Otimização da Maciez da Carne,0.0,26.0
2023-09-06,Qualidade e Tecnologias da Carne,4 - Rastreabilidade,2 - Rastreabilidade e Sistemas,0.0,26.0
2023-09-11,Qualidade e Tecnologias da Carne,"13 - Higiene, Sistemas de Qualidade (SOP) e Legislação",4 - Programa de Autocontrole - PSO,0.0,26.0
2023-09-11,Qualidade e Tecnologias da Carne,9 - Conversão do Músculo em Carne,4 - Fatores Ante e Post Mortem que influenciam na qualidade da carne,0.0,26.0
2023-09-11,Qualidade e Tecnologias da Carne,9 - Conversão do Músculo em Carne,6 - Classificação e Tipificação de carcaças,0.0,26.0
2023-09-12,Qualidade e Tecnologias da Carne,"13 - Higiene, Sistemas de Qualidade (SOP) e Legislação",2 - BPF (Boas Práticas de Fabricação): itens que as compõem,0.0,26.0
2023-09-12,Qualidade e Tecnologias da Carne,"13 - Higiene, Sistemas de Qualidade (SOP) e Legislação","3 - Documentação: Manual de BPF, POP e PPHO",0.0,26.0
2023-09-12,Qualidade e Tecnologias da Carne,4 - Rastreabilidade,2 - Rastreabilidade e Sistemas,0.0,26.0
2023-09-12,Qualidade e Tecnologias da Carne,9 - Conversão do Músculo em Carne,4 - Fatores Ante e Post Mortem que influenciam na qualidade da carne,0.0,26.0
2023-09-13,Qualidade e Tecnologias da Carne,"13 - Higiene, Sistemas de Qualidade (SOP) e Legislação",2 - BPF (Boas Práticas de Fabricação): itens que as compõem,0.0,26.0
2023-09-13,Qualidade e Tecnologias da Carne,"13 - Higiene, Sistemas de Qualidade (SOP) e Legislação",4 - Programa de Autocontrole - PSO,0.0,26.0
2023-09-13,Qualidade e Tecnologias da Carne,9 - Conversão do Músculo em Carne,1 - Conhecendo o Tecido Muscular,0.0,26.0
2023-09-13,Qualidade e Tecnologias da Carne,9 - Conversão do Músculo em Carne,3 - Tecnologia da Maturação,0.0,26.0
2023-09-14,Qualidade e Tecnologias da Carne,"13 - Higiene, Sistemas de Qualidade (SOP) e Legislação",2 - BPF (Boas Práticas de Fabricação): itens que as compõem,0.0,26.0
2023-09-14,Qualidade e Tecnologias da Carne,"13 - Higiene, Sistemas de Qualidade (SOP) e Legislação","3 - Documentação: Manual de BPF, POP e PPHO",0.0,26.0
2023-09-14,Qualidade e Tecnologias da Carne,"13 - Higiene, Sistemas de Qualidade (SOP) e Legislação",4 - Programa de Autocontrole - PSO,0.0,26.0
2023-09-15,Qualidade e Tecnologias da Carne,"13 - Higiene, Sistemas de Qualidade (SOP) e Legislação",5 - Programa de Autocontrole - APPCC,0.0,26.0
2023-09-15,Qualidade e Tecnologias da Carne,4 - Rastreabilidade,2 - Rastreabilidade e Sistemas,0.0,26.0
2023-09-15,Qualidade e Tecnologias da Carne,9 - Conversão do Músculo em Carne,1 - Conhecendo o Tecido Muscular,0.0,26.0
2023-09-15,Qualidade e Tecnologias da Carne,9 - Conversão do Músculo em Carne,2 - Estrutura Muscular e Mecanismos de Contração,0.0,26.0
2023-09-15,Qualidade e Tecnologias da Carne,9 - Conversão do Músculo em Carne,7 - Técnicas para Otimização da Maciez da Carne,0.0,26.0
2023-09-18,Qualidade e Tecnologias da Carne,9 - Conversão do Músculo em Carne,7 - Técnicas para Otimização da Maciez da Carne,0.0,26.0
2023-09-19,Qualidade e Tecnologias da Carne,"13 - Higiene, Sistemas de Qualidade (SOP) e Legislação",5 - Programa de Autocontrole - APPCC,0.0,26.0
2023-09-19,Qualidade e Tecnologias da Carne,4 - Rastreabilidade,2 - Rastreabilidade e Sistemas,0.0,26.0
2023-09-19,Qualidade e Tecnologias da Carne,4 - Rastreabilidade,3 - Rotulagem e legislação na rastreabilidade,0.0,26.0
2023-09-19,Qualidade e Tecnologias da Carne,9 - Conversão do Músculo em Carne,1 - Conhecendo o Tecido Muscular,0.0,26.0
2023-09-19,Qualidade e Tecnologias da Carne,9 - Conversão do Músculo em Carne,2 - Estrutura Muscular e Mecanismos de Contração,0.0,26.0
2023-09-19,Qualidade e Tecnologias da Carne,9 - Conversão do Músculo em Carne,3 - Tecnologia da Maturação,0.0,26.0
2023-09-21,Qualidade e Tecnologias da Carne,"13 - Higiene, Sistemas de Qualidade (SOP) e Legislação",1 - BPF (Boas Práticas de Fabricação): histórico e conceitos,0.0,26.0
2023-09-21,Qualidade e Tecnologias da Carne,"13 - Higiene, Sistemas de Qualidade (SOP) e Legislação",5 - Programa de Autocontrole - APPCC,0.0,26.0
2023-09-21,Qualidade e Tecnologias da Carne,9 - Conversão do Músculo em Carne,1 - Conhecendo o Tecido Muscular,0.0,26.0
2023-09-21,Qualidade e Tecnologias da Carne,9 - Conversão do Músculo em Carne,2 - Estrutura Muscular e Mecanismos de Contração,0.0,26.0
2023-09-22,Qualidade e Tecnologias da Carne,4 - Rastreabilidade,2 - Rastreabilidade e Sistemas,0.0,26.0
2023-09-22,Qualidade e Tecnologias da Carne,9 - Conversão do Músculo em Carne,4 - Fatores Ante e Post Mortem que influenciam na qualidade da carne,0.0,26.0
2023-09-25,Qualidade e Tecnologias da Carne,"13 - Higiene, Sistemas de Qualidade (SOP) e Legislação",1 - BPF (Boas Práticas de Fabricação): histórico e conceitos,0.0,26.0
2023-09-25,Qualidade e Tecnologias da Carne,"13 - Higiene, Sistemas de Qualidade (SOP) e Legislação",2 - BPF (Boas Práticas de Fabricação): itens que as compõem,0.0,26.0
2023-09-25,Qualidade e Tecnologias da Carne,"13 - Higiene, Sistemas de Qualidade (SOP) e Legislação",4 - Programa de Autocontrole - PSO,0.0,26.0
2023-09-25,Qualidade e Tecnologias da Carne,9 - Conversão do Músculo em Carne,4 - Fatores Ante e Post Mortem que influenciam na qualidade da carne,0.0,26.0
2023-09-26,Qualidade e Tecnologias da Carne,9 - Conversão do Músculo em Carne,6 - Classificação e Tipificação de carcaças,0.0,26.0
2023-09-27,Qualidade e Tecnologias da Carne,9 - Conversão do Músculo em Carne,5 - Técnicas de Abate,0.0,26.0
2023-09-27,Qualidade e Tecnologias da Carne,9 - Conversão do Músculo em Carne,8 - Conversão do Músculo em Carne: Riscos de Contaminação e Conservação (de 30 min apenas),0.0,26.0
2023-09-28,Qualidade e Tecnologias da Carne,"13 - Higiene, Sistemas de Qualidade (SOP) e Legislação",5 - Programa de Autocontrole - APPCC,0.0,26.0
2023-09-28,Qualidade e Tecnologias da Carne,9 - Conversão do Músculo em Carne,5 - Técnicas de Abate,0.0,26.0
2023-09-28,Qualidade e Tecnologias da Carne,9 - Conversão do Músculo em Carne,6 - Classificação e Tipificação de carcaças,0.0,26.0
2023-09-28,Qualidade e Tecnologias da Carne,9 - Conversão do Músculo em Carne,8 - Conversão do Músculo em Carne: Riscos de Contaminação e Conservação (de 30 min apenas),0.0,26.0
2023-09-29,Qualidade e Tecnologias da Carne,9 - Conversão do Músculo em Carne,4 - Fatores Ante e Post Mortem que influenciam na qualidade da carne,0.0,26.0
2023-09-29,Qualidade e Tecnologias da Carne,9 - Conversão do Músculo em Carne,7 - Técnicas para Otimização da Maciez da Carne,0.0,26.0
2023-10-02,Qualidade e Tecnologias da Carne,10 - Deterioração de Carnes e Vida de Prateleira,1 - Bioquímica e Qualidade da Carne,1.0,27.0
2023-10-02,Qualidade e Tecnologias da Carne,9 - Conversão do Músculo em Carne,5 - Técnicas de Abate,0.0,27.0
2023-10-03,Qualidade e Tecnologias da Carne,4 - Rastreabilidade,1 - Introdução a Rastreabilidade,0.0,27.0
2023-10-05,Qualidade e Tecnologias da Carne,9 - Conversão do Músculo em Carne,8 - Conversão do Músculo em Carne: Riscos de Contaminação e Conservação (de 30 min apenas),0.0,27.0
2023-10-06,Qualidade e Tecnologias da Carne,4 - Rastreabilidade,1 - Introdução a Rastreabilidade,0.0,27.0
2023-10-09,Qualidade e Tecnologias da Carne,4 - Rastreabilidade,1 - Introdução a Rastreabilidade,0.0,27.0
2023-10-09,Qualidade e Tecnologias da Carne,9 - Conversão do Músculo em Carne,5 - Técnicas de Abate,0.0,27.0
2023-10-09,Qualidade e Tecnologias da Carne,9 - Conversão do Músculo em Carne,6 - Classificação e Tipificação de carcaças,0.0,27.0
2023-10-10,Qualidade e Tecnologias da Carne,5 - Microbiologia da Carne e Produtos Cárneos,1 - Principais Microrganismos dos Produtos Cárneos,0.0,27.0
2023-10-11,Qualidade e Tecnologias da Carne,"13 - Higiene, Sistemas de Qualidade (SOP) e Legislação",1 - BPF (Boas Práticas de Fabricação): histórico e conceitos,0.0,27.0
2023-10-11,Qualidade e Tecnologias da Carne,5 - Microbiologia da Carne e Produtos Cárneos,1 - Principais Microrganismos dos Produtos Cárneos,0.0,27.0
2023-10-11,Qualidade e Tecnologias da Carne,5 - Microbiologia da Carne e Produtos Cárneos,2 - Fatores que Afetam o Desenvolvimento dos Microrganismos,0.0,27.0
2023-10-11,Qualidade e Tecnologias da Carne,5 - Microbiologia da Carne e Produtos Cárneos,3 - Microrganismos deteriorantes e vida útil das carnes,0.0,27.0
2023-10-11,Qualidade e Tecnologias da Carne,5 - Microbiologia da Carne e Produtos Cárneos,4 - Doenças Trasmitidas por Alimentos - DTA,0.0,27.0
2023-10-11,Qualidade e Tecnologias da Carne,5 - Microbiologia da Carne e Produtos Cárneos,5 - Métodos de Conservação das Carnes e Produtos Cárneos,0.0,27.0
2023-10-11,Qualidade e Tecnologias da Carne,9 - Conversão do Músculo em Carne,7 - Técnicas para Otimização da Maciez da Carne,0.0,27.0
2023-10-16,Qualidade e Tecnologias da Carne,5 - Microbiologia da Carne e Produtos Cárneos,1 - Principais Microrganismos dos Produtos Cárneos,0.0,27.0
2023-10-16,Qualidade e Tecnologias da Carne,5 - Microbiologia da Carne e Produtos Cárneos,2 - Fatores que Afetam o Desenvolvimento dos Microrganismos,0.0,27.0
2023-10-16,Qualidade e Tecnologias da Carne,9 - Conversão do Músculo em Carne,1 - Conhecendo o Tecido Muscular,0.0,27.0
2023-10-16,Qualidade e Tecnologias da Carne,9 - Conversão do Músculo em Carne,2 - Estrutura Muscular e Mecanismos de Contração,0.0,27.0
2023-10-16,Qualidade e Tecnologias da Carne,9 - Conversão do Músculo em Carne,7 - Técnicas para Otimização da Maciez da Carne,0.0,27.0
2023-10-17,Qualidade e Tecnologias da Carne,4 - Rastreabilidade,3 - Rotulagem e legislação na rastreabilidade,0.0,27.0
2023-10-17,Qualidade e Tecnologias da Carne,5 - Microbiologia da Carne e Produtos Cárneos,1 - Principais Microrganismos dos Produtos Cárneos,0.0,27.0
2023-10-17,Qualidade e Tecnologias da Carne,9 - Conversão do Músculo em Carne,8 - Conversão do Músculo em Carne: Riscos de Contaminação e Conservação (de 30 min apenas),0.0,27.0
2023-10-18,Qualidade e Tecnologias da Carne,4 - Rastreabilidade,1 - Introdução a Rastreabilidade,0.0,27.0
2023-10-18,Qualidade e Tecnologias da Carne,5 - Microbiologia da Carne e Produtos Cárneos,2 - Fatores que Afetam o Desenvolvimento dos Microrganismos,0.0,27.0
2023-10-19,Qualidade e Tecnologias da Carne,4 - Rastreabilidade,3 - Rotulagem e legislação na rastreabilidade,0.0,27.0
2023-10-19,Qualidade e Tecnologias da Carne,5 - Microbiologia da Carne e Produtos Cárneos,1 - Principais Microrganismos dos Produtos Cárneos,0.0,27.0
2023-10-20,Qualidade e Tecnologias da Carne,4 - Rastreabilidade,3 - Rotulagem e legislação na rastreabilidade,0.0,27.0
2023-10-20,Qualidade e Tecnologias da Carne,9 - Conversão do Músculo em Carne,5 - Técnicas de Abate,0.0,27.0
2023-10-20,Qualidade e Tecnologias da Carne,9 - Conversão do Músculo em Carne,6 - Classificação e Tipificação de carcaças,0.0,27.0
2023-10-20,Qualidade e Tecnologias da Carne,9 - Conversão do Músculo em Carne,7 - Técnicas para Otimização da Maciez da Carne,0.0,27.0
2023-10-20,Qualidade e Tecnologias da Carne,9 - Conversão do Músculo em Carne,8 - Conversão do Músculo em Carne: Riscos de Contaminação e Conservação (de 30 min apenas),0.0,27.0
2023-10-23,Qualidade e Tecnologias da Carne,4 - Rastreabilidade,1 - Introdução a Rastreabilidade,0.0,27.0
2023-10-23,Qualidade e Tecnologias da Carne,4 - Rastreabilidade,3 - Rotulagem e legislação na rastreabilidade,0.0,27.0
2023-10-23,Qualidade e Tecnologias da Carne,5 - Microbiologia da Carne e Produtos Cárneos,1 - Principais Microrganismos dos Produtos Cárneos,0.0,27.0
2023-10-23,Qualidade e Tecnologias da Carne,9 - Conversão do Músculo em Carne,8 - Conversão do Músculo em Carne: Riscos de Contaminação e Conservação (de 30 min apenas),0.0,27.0
2023-10-24,Qualidade e Tecnologias da Carne,4 - Rastreabilidade,1 - Introdução a Rastreabilidade,0.0,27.0
2023-10-24,Qualidade e Tecnologias da Carne,4 - Rastreabilidade,3 - Rotulagem e legislação na rastreabilidade,0.0,27.0
2023-10-24,Qualidade e Tecnologias da Carne,5 - Microbiologia da Carne e Produtos Cárneos,2 - Fatores que Afetam o Desenvolvimento dos Microrganismos,0.0,27.0
2023-10-24,Qualidade e Tecnologias da Carne,9 - Conversão do Músculo em Carne,5 - Técnicas de Abate,0.0,27.0
2023-10-24,Qualidade e Tecnologias da Carne,9 - Conversão do Músculo em Carne,8 - Conversão do Músculo em Carne: Riscos de Contaminação e Conservação (de 30 min apenas),0.0,27.0
2023-10-25,Qualidade e Tecnologias da Carne,4 - Rastreabilidade,1 - Introdução a Rastreabilidade,0.0,27.0
2023-10-25,Qualidade e Tecnologias da Carne,4 - Rastreabilidade,3 - Rotulagem e legislação na rastreabilidade,0.0,27.0
2023-10-25,Qualidade e Tecnologias da Carne,9 - Conversão do Músculo em Carne,5 - Técnicas de Abate,0.0,27.0
2023-10-25,Qualidade e Tecnologias da Carne,9 - Conversão do Músculo em Carne,6 - Classificação e Tipificação de carcaças,0.0,27.0
2023-10-25,Qualidade e Tecnologias da Carne,9 - Conversão do Músculo em Carne,8 - Conversão do Músculo em Carne: Riscos de Contaminação e Conservação (de 30 min apenas),0.0,27.0
2023-10-26,Qualidade e Tecnologias da Carne,4 - Rastreabilidade,1 - Introdução a Rastreabilidade,0.0,27.0
2023-10-26,Qualidade e Tecnologias da Carne,9 - Conversão do Músculo em Carne,5 - Técnicas de Abate,0.0,27.0
2023-10-27,Qualidade e Tecnologias da Carne,4 - Rastreabilidade,3 - Rotulagem e legislação na rastreabilidade,0.0,27.0
2023-10-27,Qualidade e Tecnologias da Carne,5 - Microbiologia da Carne e Produtos Cárneos,3 - Microrganismos deteriorantes e vida útil das carnes,0.0,27.0
2023-10-27,Qualidade e Tecnologias da Carne,9 - Conversão do Músculo em Carne,6 - Classificação e Tipificação de carcaças,0.0,27.0
2023-10-30,Qualidade e Tecnologias da Carne,5 - Microbiologia da Carne e Produtos Cárneos,2 - Fatores que Afetam o Desenvolvimento dos Microrganismos,0.0,27.0
2023-10-30,Qualidade e Tecnologias da Carne,9 - Conversão do Músculo em Carne,6 - Classificação e Tipificação de carcaças,0.0,27.0
2023-11-06,Qualidade e Tecnologias da Carne,"14 - Embalagens Plásticas - Materiais, Processos de Fabricação de Embalagens Flexíveis e Rígidas","1 - Embalagens: Função, Tipos e Classificação",0.0,27.0
2023-11-07,Qualidade e Tecnologias da Carne,12 - Método de Conservação de Carne – Salga,1 - Método de conservação das carnes e conservação pela salga,0.0,27.0
2023-11-07,Qualidade e Tecnologias da Carne,4 - Rastreabilidade,3 - Rotulagem e legislação na rastreabilidade,0.0,27.0
2023-11-07,Qualidade e Tecnologias da Carne,5 - Microbiologia da Carne e Produtos Cárneos,3 - Microrganismos deteriorantes e vida útil das carnes,0.0,27.0
2023-11-07,Qualidade e Tecnologias da Carne,9 - Conversão do Músculo em Carne,6 - Classificação e Tipificação de carcaças,0.0,27.0
2023-11-07,Qualidade e Tecnologias da Carne,9 - Conversão do Músculo em Carne,7 - Técnicas para Otimização da Maciez da Carne,0.0,27.0
2023-11-08,Qualidade e Tecnologias da Carne,12 - Método de Conservação de Carne – Salga,1 - Método de conservação das carnes e conservação pela salga,1.0,28.0
2023-11-09,Qualidade e Tecnologias da Carne,9 - Conversão do Músculo em Carne,7 - Técnicas para Otimização da Maciez da Carne,0.0,28.0
2023-11-10,Qualidade e Tecnologias da Carne,5 - Microbiologia da Carne e Produtos Cárneos,4 - Doenças Trasmitidas por Alimentos - DTA,0.0,28.0
2023-11-10,Qualidade e Tecnologias da Carne,9 - Conversão do Músculo em Carne,7 - Técnicas para Otimização da Maciez da Carne,0.0,28.0
2023-11-13,Qualidade e Tecnologias da Carne,5 - Microbiologia da Carne e Produtos Cárneos,3 - Microrganismos deteriorantes e vida útil das carnes,0.0,28.0
2023-11-20,Qualidade e Tecnologias da Carne,5 - Microbiologia da Carne e Produtos Cárneos,1 - Principais Microrganismos dos Produtos Cárneos,0.0,28.0
2023-11-20,Qualidade e Tecnologias da Carne,5 - Microbiologia da Carne e Produtos Cárneos,3 - Microrganismos deteriorantes e vida útil das carnes,0.0,28.0
2023-11-21,Qualidade e Tecnologias da Carne,9 - Conversão do Músculo em Carne,3 - Tecnologia da Maturação,0.0,28.0
2023-11-22,Qualidade e Tecnologias da Carne,5 - Microbiologia da Carne e Produtos Cárneos,1 - Principais Microrganismos dos Produtos Cárneos,0.0,28.0
2023-11-22,Qualidade e Tecnologias da Carne,6 - Microbiologia Preditiva,1 - Introdução à Microbiologia Preditiva,0.0,28.0
2023-11-22,Qualidade e Tecnologias da Carne,6 - Microbiologia Preditiva,2 - Modelos Preditivos,0.0,28.0
2023-11-22,Qualidade e Tecnologias da Carne,9 - Conversão do Músculo em Carne,3 - Tecnologia da Maturação,1.0,29.0
2023-11-23,Qualidade e Tecnologias da Carne,6 - Microbiologia Preditiva,"3 - Modelos Primários, Secundários e Terciários",0.0,29.0
2023-11-27,Qualidade e Tecnologias da Carne,"14 - Embalagens Plásticas - Materiais, Processos de Fabricação de Embalagens Flexíveis e Rígidas","1 - Embalagens: Função, Tipos e Classificação",0.0,29.0
2023-11-29,Qualidade e Tecnologias da Carne,5 - Microbiologia da Carne e Produtos Cárneos,1 - Principais Microrganismos dos Produtos Cárneos,0.0,29.0
2023-11-30,Qualidade e Tecnologias da Carne,5 - Microbiologia da Carne e Produtos Cárneos,5 - Métodos de Conservação das Carnes e Produtos Cárneos,0.0,29.0
2023-11-30,Qualidade e Tecnologias da Carne,7 - Métodos Microbiológicos Avançados de Diagnóstico Rápido,1 - Introdução aos Métodos de Diagnóstico Microbiológico,0.0,29.0
2023-11-30,Qualidade e Tecnologias da Carne,7 - Métodos Microbiológicos Avançados de Diagnóstico Rápido,2 - Introdução aos Métodos Rápidos de Diagnóstico Microbiológico,0.0,29.0
2023-11-30,Qualidade e Tecnologias da Carne,7 - Métodos Microbiológicos Avançados de Diagnóstico Rápido,3 - Métodos Rápidos Avançados de Diagnóstico,0.0,29.0
2023-12-01,Qualidade e Tecnologias da Carne,6 - Microbiologia Preditiva,1 - Introdução à Microbiologia Preditiva,0.0,29.0
2023-12-04,Qualidade e Tecnologias da Carne,"14 - Embalagens Plásticas - Materiais, Processos de Fabricação de Embalagens Flexíveis e Rígidas","1 - Embalagens: Função, Tipos e Classificação",0.0,29.0
2023-12-04,Qualidade e Tecnologias da Carne,5 - Microbiologia da Carne e Produtos Cárneos,1 - Principais Microrganismos dos Produtos Cárneos,0.0,29.0
2023-12-05,Qualidade e Tecnologias da Carne,5 - Microbiologia da Carne e Produtos Cárneos,1 - Principais Microrganismos dos Produtos Cárneos,0.0,29.0
2023-12-06,Qualidade e Tecnologias da Carne,"14 - Embalagens Plásticas - Materiais, Processos de Fabricação de Embalagens Flexíveis e Rígidas",3 - Polímeros: Tipos e Aplicações em Alimentos,0.0,29.0
2023-12-06,Qualidade e Tecnologias da Carne,5 - Microbiologia da Carne e Produtos Cárneos,1 - Principais Microrganismos dos Produtos Cárneos,0.0,29.0
2023-12-07,Qualidade e Tecnologias da Carne,"13 - Higiene, Sistemas de Qualidade (SOP) e Legislação","3 - Documentação: Manual de BPF, POP e PPHO",0.0,29.0
2023-12-07,Qualidade e Tecnologias da Carne,6 - Microbiologia Preditiva,1 - Introdução à Microbiologia Preditiva,0.0,29.0
2023-12-08,Qualidade e Tecnologias da Carne,"13 - Higiene, Sistemas de Qualidade (SOP) e Legislação","3 - Documentação: Manual de BPF, POP e PPHO",1.0,30.0
2023-12-08,Qualidade e Tecnologias da Carne,5 - Microbiologia da Carne e Produtos Cárneos,1 - Principais Microrganismos dos Produtos Cárneos,0.0,30.0
2023-12-08,Qualidade e Tecnologias da Carne,6 - Microbiologia Preditiva,2 - Modelos Preditivos,0.0,30.0
2023-12-12,Qualidade e Tecnologias da Carne,6 - Microbiologia Preditiva,1 - Introdução à Microbiologia Preditiva,0.0,30.0
2023-12-12,Qualidade e Tecnologias da Carne,6 - Microbiologia Preditiva,"3 - Modelos Primários, Secundários e Terciários",0.0,30.0
2023-12-12,Qualidade e Tecnologias da Carne,7 - Métodos Microbiológicos Avançados de Diagnóstico Rápido,1 - Introdução aos Métodos de Diagnóstico Microbiológico,0.0,30.0
2023-12-14,Qualidade e Tecnologias da Carne,"14 - Embalagens Plásticas - Materiais, Processos de Fabricação de Embalagens Flexíveis e Rígidas",2 - Polímeros: Propriedades e Produção,0.0,30.0
2023-12-15,Qualidade e Tecnologias da Carne,7 - Métodos Microbiológicos Avançados de Diagnóstico Rápido,2 - Introdução aos Métodos Rápidos de Diagnóstico Microbiológico,0.0,30.0
2023-12-15,Qualidade e Tecnologias da Carne,7 - Métodos Microbiológicos Avançados de Diagnóstico Rápido,3 - Métodos Rápidos Avançados de Diagnóstico,0.0,30.0
2023-12-18,Qualidade e Tecnologias da Carne,5 - Microbiologia da Carne e Produtos Cárneos,5 - Métodos de Conservação das Carnes e Produtos Cárneos,0.0,30.0
2023-12-19,Qualidade e Tecnologias da Carne,5 - Microbiologia da Carne e Produtos Cárneos,2 - Fatores que Afetam o Desenvolvimento dos Microrganismos,0.0,30.0
2023-12-20,Qualidade e Tecnologias da Carne,5 - Microbiologia da Carne e Produtos Cárneos,2 - Fatores que Afetam o Desenvolvimento dos Microrganismos,0.0,30.0
2023-12-22,Qualidade e Tecnologias da Carne,"14 - Embalagens Plásticas - Materiais, Processos de Fabricação de Embalagens Flexíveis e Rígidas",2 - Polímeros: Propriedades e Produção,0.0,30.0
2023-12-22,Qualidade e Tecnologias da Carne,"14 - Embalagens Plásticas - Materiais, Processos de Fabricação de Embalagens Flexíveis e Rígidas",3 - Polímeros: Tipos e Aplicações em Alimentos,0.0,30.0
2023-12-22,Qualidade e Tecnologias da Carne,6 - Microbiologia Preditiva,"3 - Modelos Primários, Secundários e Terciários",0.0,30.0
2023-12-22,Qualidade e Tecnologias da Carne,7 - Métodos Microbiológicos Avançados de Diagnóstico Rápido,2 - Introdução aos Métodos Rápidos de Diagnóstico Microbiológico,0.0,30.0
2023-12-29,Qualidade e Tecnologias da Carne,5 - Microbiologia da Carne e Produtos Cárneos,2 - Fatores que Afetam o Desenvolvimento dos Microrganismos,0.0,30.0
2023-12-29,Qualidade e Tecnologias da Carne,7 - Métodos Microbiológicos Avançados de Diagnóstico Rápido,1 - Introdução aos Métodos de Diagnóstico Microbiológico,0.0,30.0
2024-01-02,Qualidade e Tecnologias da Carne,5 - Microbiologia da Carne e Produtos Cárneos,2 - Fatores que Afetam o Desenvolvimento dos Microrganismos,0.0,30.0
2024-01-02,Qualidade e Tecnologias da Carne,5 - Microbiologia da Carne e Produtos Cárneos,3 - Microrganismos deteriorantes e vida útil das carnes,0.0,30.0
2024-01-04,Qualidade e Tecnologias da Carne,"14 - Embalagens Plásticas - Materiais, Processos de Fabricação de Embalagens Flexíveis e Rígidas",2 - Polímeros: Propriedades e Produção,0.0,30.0
2024-01-04,Qualidade e Tecnologias da Carne,6 - Microbiologia Preditiva,"3 - Modelos Primários, Secundários e Terciários",0.0,30.0
2024-01-05,Qualidade e Tecnologias da Carne,"14 - Embalagens Plásticas - Materiais, Processos de Fabricação de Embalagens Flexíveis e Rígidas",3 - Polímeros: Tipos e Aplicações em Alimentos,0.0,30.0
